Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,"Outside (feat. Ellie Goulding)","Motion","Calvin Harris,Ellie Goulding",2014-10-31,227266,88,false,204029,2024-02-11T08:04:42Z,"edm","Columbia",0.646,0.823,2,-4.123,0,0.0394,0.213,0,0.322,0.418,128.035,4
spotify:track:71sBnFT8QL9AsYxIduK9YR,"lay it down","lay it down","Steelix",2022-04-30,207804,0,true,204029,2024-02-18T08:27:57Z,"","leap year",0.823,0.534,9,-6.218,1,0.0374,0.00463,0.000277,0.0745,0.929,92.954,4
spotify:track:65zIby9Z03d1bhGvLNJNrA,"Soaked","Soaked","Shy Smith",2021-11-24,179449,78,true,204029,2024-02-24T10:41:26Z,"","Robots & Humans",0.9,0.67,1,-7.49,1,0.079,0.0533,0,0.0629,0.84,109.001,4
spotify:track:6ydWxkzjDktHsTzvWcaZ1i,"In For It","In For It","Tory Lanez,RL Grime",2015-01-15,293306,77,true,204029,2024-03-03T03:57:03Z,"edm trap,future bass","Benny Blanco Major",0.383,0.531,5,-7.814,0,0.0741,0.0753,0.000102,0.108,0.0375,105.971,4
spotify:track:6et5HwX6nTYddg7hDGAxug,"ONE CALL","ONE CALL","Rich Amiri",2023-11-03,121399,69,true,204029,2024-03-07T04:18:01Z,"rage rap","Internet Money Records / 10K Projects",0.65,0.539,1,-7.281,1,0.0561,0.00617,0.0000267,0.114,0.253,158.105,4
spotify:track:59tskctgqUmjCWAwhzYAFm,"Looking at Me","Singular Act II","Sabrina Carpenter",2019-07-19,181120,80,false,204029,2024-03-10T05:52:51Z,"","Hollywood Records",0.681,0.798,2,-4.367,1,0.0375,0.00398,0.00000511,0.0542,0.516,105.99,4
spotify:track:6dgUya35uo964z7GZXM07g,"Nonsense","emails i can't send","Sabrina Carpenter",2022-07-15,163648,88,false,204029,2024-03-10T06:13:04Z,"","Island Records",0.74,0.697,8,-4.912,1,0.034,0.0268,0,0.224,0.732,138.992,4
spotify:track:3Q6T5Xwf39j9HTQwUZERMT,"Powerful (feat. Ellie Goulding & Tarrus Riley)","Peace Is The Mission","Major Lazer,Ellie Goulding,Tarrus Riley",2015-06-01,206327,62,false,204029,2024-03-15T12:22:41Z,"moombahton,lovers rock,reggae,dancehall,roots reggae,riddim,ragga,soca","DML Music IP",0.6,0.792,11,-4.044,0,0.0645,0.121,0,0.158,0.718,97.522,3
spotify:track:3hxIUxnT27p5WcmjGUXNwx,"Shut up My Moms Calling","Shut up My Moms Calling","Hotel Ugly",2020-02-10,164571,88,false,204029,2024-03-16T08:33:30Z,"","Hotel Ugly, under exclusive license to Amuseio AB",0.485,0.409,9,-10.711,0,0.101,0.325,0,0.103,0.376,138.419,4
spotify:track:3h5TiWTqGxjSjFrbruPFH9,"Praise Jah In The Moonlight","Praise Jah In The Moonlight","YG Marley",2023-12-27,263040,78,false,204029,2024-03-26T09:50:38Z,"","YG Marley Music",0.66,0.727,6,-4.028,0,0.0441,0.128,0.0000131,0.524,0.418,125.023,4
spotify:track:01ic7FjnOXA5uYwLn41uWH,"So You Can Cry","Year Of The Gentleman","Ne-Yo",2008-01-01,257972,27,false,204029,2024-03-31T13:11:53Z,"","Def Soul",0.699,0.568,8,-6.39,1,0.0286,0.162,0,0.207,0.613,120.06,4
spotify:track:1bjeWoagtHmUKputLVyDxQ,"Saturn","Saturn","SZA",2024-02-22,186191,83,false,204029,2024-03-31T13:12:31Z,"r&b","Top Dawg Entertainment/RCA Records",0.411,0.619,1,-6.834,1,0.0368,0.62,0,0.11,0.337,177.937,4
spotify:track:0gmbgwZ8iqyMPmXefof8Yf,"How You Remind Me","Silver Side Up","Nickelback",2001-09-11,223840,88,false,204029,2024-04-02T07:52:40Z,"post-grunge,rock","Roadrunner Records",0.446,0.764,10,-5.042,1,0.033,0.00135,0,0.099,0.543,172.094,4
spotify:track:6TxrU9ldAkoESfGOEuYEqR,"i like the way you kiss me - slowed down","i like the way you kiss me (sped up & slowed)","10X",2024-03-19,179557,70,false,204029,2024-05-03T01:59:01Z,"","10X",0.709,0.935,7,-4.786,1,0.0381,0.00492,0.801,0.311,0.519,120.346,4
spotify:track:2wAJTrFhCnQyNSD3oUgTZO,"Work Out","Cole World: The Sideline Story","J. Cole",2011-09-27,235320,83,true,204029,2024-05-05T00:24:34Z,"rap","Roc Nation LLC",0.831,0.427,2,-6.903,1,0.106,0.0531,0,0.307,0.216,93.004,4
spotify:track:2p33SUZHJxFybdvHjwQGVW,"Show Business","Show Business","Hilltop Hoods,Eamon",2022-03-16,217138,47,true,204029,2024-05-05T00:30:05Z,"","Universal Music Australia Pty. Ltd.",0.716,0.682,1,-3.966,1,0.27,0.281,0,0.0574,0.703,173.995,4
spotify:track:751srcHf5tUqcEa9pRCQwP,"Tek It","Running","Cafuné",2021-07-20,191823,84,false,204029,2024-05-07T02:38:16Z,"","Elektra (NEK)",0.423,0.913,8,-5.354,1,0.0655,0.0000653,0,0.269,0.596,146.995,4
spotify:track:3JsydWaf2Ev4ehaLUjj3SY,"Confident","Journals","Justin Bieber,Chance the Rapper",2014-05-13,248133,86,false,204029,2024-05-14T07:22:45Z,"","RBMG/Def Jam",0.741,0.565,5,-5.448,0,0.108,0.114,0,0.205,0.892,134.122,4
spotify:track:3DXXKDbbZKyAZfNb96ST3q,"Confident","Confident","Demi Lovato",2015-01-01,205745,75,true,204029,2024-05-14T07:23:16Z,"","Hollywood Records",0.594,0.749,3,-6.251,1,0.0677,0.00188,0.000139,0.0869,0.344,130.064,4
spotify:track:1uXbwHHfgsXcUKfSZw5ZJ0,"Run the World (Girls)","4","Beyoncé",2011-06-24,236093,75,false,204029,2024-05-14T07:23:31Z,"","Parkwood Entertainment/Columbia",0.732,0.899,0,-4.237,1,0.143,0.00496,0.0000464,0.372,0.759,127.091,4
spotify:track:6ic8OlLUNEATToEFU3xmaH,"Gimme More","Blackout","Britney Spears",2007-10-25,251240,86,true,204029,2024-05-14T07:23:50Z,"pop","Jive",0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,4
spotify:track:0BxfFnk0YzONqvmrkO0QrB,"Don't Cha","PCD","The Pussycat Dolls,Busta Rhymes",2005-01-01,272080,76,false,204029,2024-05-14T07:24:14Z,"east coast hip hop","Pussycat Dolls",0.875,0.63,1,-3.475,1,0.0994,0.00546,0.00000247,0.127,0.548,120.016,4
spotify:track:4KTtYhxFtFL7mBwnjkKfLm,"Glamorous","The Dutchess","Fergie,Ludacris",2006-09-13,246573,73,true,204029,2024-05-14T07:24:29Z,"southern hip hop","Will I Am / Fergie LP1",0.81,0.755,0,-6.408,1,0.199,0.291,0,0.0857,0.625,130.991,4
spotify:track:12KUFSHFgT0XCoiSlvdQi4,"Break Free","My Everything (Deluxe)","Ariana Grande,Zedd",2014-08-22,214840,82,false,204029,2024-05-14T07:24:50Z,"pop,edm","Universal Records",0.686,0.702,7,-5.325,0,0.0455,0.00637,0.0000446,0.204,0.29,129.948,4
spotify:track:5xTtaWoae3wi06K5WfVUUH,"Shake It Off","1989","Taylor Swift",2014-10-27,219200,73,false,204029,2024-05-14T07:25:00Z,"","Big Machine Records, LLC",0.647,0.785,7,-5.414,1,0.165,0.0561,0,0.148,0.943,160.015,4
spotify:track:4esOae7i4rqTbAu9o5Pxco,"Girl on Fire","Girl on Fire (Remixes) - EP","Alicia Keys",2012-11-18,224920,79,false,204029,2024-05-14T07:25:19Z,"r&b,neo soul","RCA Records Label",0.482,0.706,9,-5.762,1,0.0607,0.135,0.00106,0.105,0.144,92.513,4
spotify:track:6HZ9VeI5IRFCNQLXhpF4bq,"I Love It (feat. Charli XCX)","THIS IS... ICONA POP","Icona Pop,Charli xcx",2013-08-23,157152,77,true,204029,2024-05-14T07:25:35Z,"hyperpop,art pop","Record Company TEN/Big Beat/ATL",0.711,0.906,8,-2.671,1,0.0284,0.00952,0.0000164,0.153,0.824,125.916,4
spotify:track:4Y7XAxTANhu3lmnLAzhWJW,"Fireball (feat. John Ryan)","Globalization","Pitbull,John Ryan",2014-11-24,236200,83,false,204029,2024-05-14T07:25:53Z,"","Mr.305/Polo Grounds Music/RCA Records",0.761,0.933,10,-5.38,1,0.056,0.0908,0.0000853,0.0607,0.836,122.959,4
spotify:track:2oxtQ84p1j5GmyzmD50Lq0,"Rich Girl","Love. Angel. Music. Baby.","Gwen Stefani,Eve",2004-11-12,236213,74,false,204029,2024-05-14T07:26:10Z,"","Interscope",0.856,0.746,7,-2.728,0,0.042,0.0292,0.0000153,0.206,0.761,98.018,4
spotify:track:1yvMUkIOTeUNtNWlWRgANS,"Unstoppable","This Is Acting (Deluxe Version)","Sia",2016-10-21,217746,81,false,204029,2024-05-14T07:26:58Z,"","Monkey Puzzle Records/RCA Records",0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,4
spotify:track:2cMTIlktg3M9mXYqCPqw1J,"Milkshake","Tasty","Kelis",2003-12-05,182626,5,false,204029,2024-05-14T07:27:37Z,"","Virgin Records",0.881,0.774,1,-6.068,1,0.0439,0.00986,0.0346,0.206,0.759,112.968,4
spotify:track:0EcQcdcbQeVJn9fknj44Be,"I Like Me Better","I met you when I was 18. (the playlist)","Lauv",2018-05-31,197436,18,false,204029,2024-05-14T07:28:33Z,"","Lauv",0.753,0.505,9,-7.621,1,0.255,0.534,0.00000258,0.104,0.419,91.972,4
spotify:track:7fPyCCiXVwbzPQ1MtoUChl,"Hide Away","Sit Still Look Pretty","Daya",2016-10-07,191368,9,false,204029,2024-05-14T07:28:48Z,"","Artbeatz LLC, Distributed by Venice Music",0.884,0.826,11,-3.672,0,0.0853,0.222,0.00000229,0.0651,0.465,94.997,4
spotify:track:11mwFrKvLXCbcVGNxffGyP,"Genie In a Bottle","Christina Aguilera (Expanded Edition)","Christina Aguilera",1999,217573,81,false,204029,2024-05-14T07:29:05Z,"","RCA Records Label",0.633,0.8,1,-6.945,1,0.166,0.209,0.000123,0.137,0.913,175.716,4
spotify:track:5StXroDq4Wq4Om8E8g3htD,"Lady Marmalade","Moulin Rouge (Soundtrack from the Motion Picture)","Christina Aguilera,Lil' Kim,Mya,P!nk",2001-05-21,264906,57,false,204029,2024-05-14T07:29:32Z,"east coast hip hop,soca","WM Australia",0.76,0.812,5,-3.674,1,0.0541,0.015,0.0000157,0.646,0.618,109.903,4
spotify:track:09CtPGIpYB4BrO8qb1RGsF,"Sorry","Purpose (Deluxe)","Justin Bieber",2015-11-13,200786,87,false,204029,2024-05-14T07:42:21Z,"","RBMG/Def Jam",0.655,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.409,99.947,4
spotify:track:4B0JvthVoAAuygILe3n4Bs,"What Do You Mean?","Purpose (Deluxe)","Justin Bieber",2015-11-13,205680,84,false,204029,2024-05-14T07:43:00Z,"","RBMG/Def Jam",0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,4
spotify:track:61uyGDPJ06MkxJtHgPmuyO,"Company","Purpose (Deluxe)","Justin Bieber",2015-11-13,208120,80,false,204029,2024-05-14T07:43:08Z,"","RBMG/Def Jam",0.561,0.797,4,-4.901,0,0.0588,0.132,0,0.0846,0.421,94.893,4
spotify:track:6PwjJ58I4t7Mae9xfZ9l9v,"Somebody Told Me","Hot Fuss","The Killers",2004,197200,83,false,204029,2024-05-14T10:12:16Z,"alternative rock","Island Records",0.497,0.97,10,-4.851,0,0.0836,0.0000904,0.000674,0.101,0.689,138.081,4
spotify:track:1louJpMmzEicAn7lzDalPW,"No Promises (feat. Demi Lovato)","No Promises (feat. Demi Lovato)","Cheat Codes,Demi Lovato",2017-03-31,223503,69,false,204029,2024-05-18T14:38:57Z,"","Parlophone UK",0.741,0.667,10,-5.445,1,0.134,0.0575,0,0.106,0.595,112.956,4
spotify:track:2okho7vU7Nsq1UZD0kgIMi,"Fearless","Fearless (Platinum Edition)","Taylor Swift",2008-11-11,242000,50,false,204029,2024-06-14T04:05:17Z,"","Big Machine Records, LLC",0.598,0.714,5,-4.397,1,0.0273,0.0364,0.00000104,0.31,0.467,99.979,4
spotify:track:3FAclTFfvUuQYnEsptbK8w,"Back To Black","Back To Black (Deluxe Edition)","Amy Winehouse",2006,241293,83,true,204029,2024-06-19T10:54:42Z,"","Universal-Island Records Ltd.",0.434,0.422,7,-13.964,0,0.0375,0.134,0.0000205,0.0861,0.377,123.201,4
spotify:track:5MMLS3xm12D7N26xlfFApr,"Runaway Baby","Doo-Wops & Hooligans","Bruno Mars",2010-05-11,148448,73,false,204029,2024-06-19T10:56:05Z,"","Atlantic Records",0.658,0.762,10,-3.028,0,0.0425,0.263,0,0.127,0.823,163.864,4
spotify:track:6yARPLK0PV4heEyh7pVMGz,"Part Of Me","Teenage Dream: The Complete Confection","Katy Perry",2012-01-01,216160,75,false,204029,2024-06-19T10:56:27Z,"pop","Capitol Records",0.666,0.922,5,-4.645,1,0.0352,0.000348,0,0.0867,0.758,130.007,4
spotify:track:5A6OHHy73AR5tLxgTc98zz,"Black and Yellow","Rolling Papers","Wiz Khalifa",2011-03-29,217666,78,true,204029,2024-06-19T10:57:11Z,"rap","Rostrum/Atlantic",0.684,0.834,2,-4.524,0,0.0675,0.0646,0,0.271,0.538,164.02,4
spotify:track:1oHClQEgDmmbcEx12Kc5nZ,"4 Minutes (feat. Justin Timberlake & Timbaland)","Celebration (double disc version)","Madonna,Justin Timberlake,Timbaland",2009-09-18,189693,79,false,204029,2024-06-19T10:58:12Z,"","Warner Records",0.753,0.931,2,-4.922,1,0.0653,0.00994,0.00696,0.234,0.767,113.026,4
spotify:track:3850dYVgOFIXJh5U4BFEWH,"Hung Up","Confessions on a Dance Floor","Madonna",2005-11-11,337733,80,false,204029,2024-06-19T10:58:33Z,"","Warner Records",0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,4
spotify:track:2S2od3hT7ceytw7d1pTRuE,"Again (feat. XXXTENTACION)","Again (feat. XXXTENTACION)","Noah Cyrus,XXXTENTACION",2017-09-22,193961,85,false,204029,2024-06-23T09:13:00Z,"emo rap","Records Label, LLC",0.664,0.738,9,-4.095,0,0.0338,0.188,0.0000575,0.135,0.203,119.973,4
spotify:track:4lCv7b86sLynZbXhfScfm2,"Firework","Teenage Dream: The Complete Confection","Katy Perry",2012-03-12,227880,73,false,204029,2024-06-26T09:33:25Z,"pop","Capitol Records",0.639,0.826,8,-4.968,1,0.0479,0.139,0,0.0803,0.648,124.075,4
spotify:track:4z8ssgZfs5TzKiO8HaGWXO,"E.T.","Teenage Dream: The Complete Confection","Katy Perry",2012-03-12,206373,72,false,204029,2024-06-26T09:33:51Z,"pop","Capitol Records",0.603,0.871,5,-5.404,0,0.08,0.0213,0,0.364,0.69,150.103,4
spotify:track:1nZzRJbFvCEct3uzu04ZoL,"Part Of Me","Teenage Dream: The Complete Confection","Katy Perry",2012-03-12,216160,77,false,204029,2024-06-26T09:34:00Z,"pop","Capitol Records",0.678,0.918,5,-4.63,1,0.0355,0.000417,0,0.0744,0.77,130.03,4
spotify:track:3oL3XRtkP1WVbMxf7dtTdu,"The One That Got Away","Teenage Dream: The Complete Confection","Katy Perry",2012-03-12,227333,76,false,204029,2024-06-26T09:34:59Z,"pop","Capitol Records",0.688,0.792,1,-4.023,0,0.0353,0.000802,0,0.2,0.863,133.958,4
spotify:track:3C0nOe05EIt1390bVABLyN,"On The Floor","Love?","Jennifer Lopez,Pitbull",2011-04-29,284866,84,false,204029,2024-06-26T09:36:24Z,"","Nuyorican Productions / IDJ",0.73,0.777,3,-5.194,0,0.0496,0.105,0.000486,0.0691,0.575,130.003,4
spotify:track:6kQz6t5z1FK4uohPh8Kd73,"Let's Get Loud","On The 6","Jennifer Lopez",1999-04-20,238226,75,false,204029,2024-06-26T09:36:43Z,"","Work",0.82,0.937,5,-4.81,0,0.0542,0.139,0.0000751,0.325,0.922,131.006,4
spotify:track:3BxWKCI06eQ5Od8TY2JBeA,"Buttons","PCD","The Pussycat Dolls",2005-01-01,225560,71,false,204029,2024-06-26T09:38:37Z,"","Pussycat Dolls",0.569,0.821,2,-4.38,1,0.267,0.178,0,0.289,0.408,210.857,4
spotify:track:20jYtEun4dUdYZ9foaOC48,"My Humps","Monkey Business","Black Eyed Peas",2005-01-01,326960,78,false,204029,2024-06-26T09:38:52Z,"","Interscope",0.802,0.682,1,-5.924,0,0.222,0.111,0.0000139,0.109,0.586,123.95,4
spotify:track:7lWUJpax919G4JdaFEVmCy,"Blah Blah Blah (feat. 3OH!3)","Animal (Expanded Edition)","Kesha,3OH!3",2010-01-01,172053,71,true,204029,2024-06-26T09:39:14Z,"","RCA Records Label",0.752,0.836,10,-3.173,1,0.115,0.0843,0.000425,0.424,0.519,120.003,4
spotify:track:5HbCnVLXRyZVxnreOPgJCK,"Girlfriend","The Best Damn Thing","Avril Lavigne",2007-04-17,216600,6,true,204029,2024-06-26T09:39:31Z,"","RCA Records Label",0.56,0.959,7,-2.433,1,0.102,0.000738,0.000206,0.209,0.67,163.983,4
spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,"Family Affair","No More Drama","Mary J. Blige",2001-08-28,265866,83,false,204029,2024-06-26T09:40:55Z,"r&b","Uptown",0.911,0.551,8,-3.75,0,0.045,0.133,0.0000435,0.0863,0.969,92.887,4
spotify:track:2hloaUoRonYssMuqLCBLTX,"bloodline","thank u next","Ariana Grande",2019-02-08,216893,80,true,204029,2024-07-02T11:36:46Z,"pop","Republic Records",0.757,0.665,2,-5.194,0,0.0774,0.0815,0.000158,0.216,0.643,151.979,4
spotify:track:1NNAI51EuoRWw1ydX1zV7S,"Daylight","Overexposed Track By Track","Maroon 5",2012-01-01,225066,76,false,204029,2024-07-03T22:51:02Z,"pop","Interscope Records*",0.656,0.674,7,-5.473,1,0.0269,0.00242,0,0.255,0.369,120.001,4
spotify:track:57kR5SniQIbsbVoIjjOUDa,"You Know You Like It","You Know You Like It","DJ Snake,AlunaGeorge",2014-10-14,247266,77,false,204029,2024-07-09T11:06:14Z,"","Universal-Island Records Ltd.",0.407,0.725,5,-5.346,0,0.188,0.0141,0.00000246,0.306,0.247,196.093,4
spotify:track:3bwCMbwDZVtvJDnUTQIdCX,"Beat It (feat. Chris Brown & Wiz Khalifa)","Back 2 Life","Sean Kingston,Chris Brown,Wiz Khalifa",2013-09-10,253453,71,true,204029,2024-07-25T10:21:58Z,"r&b,rap","Epic/Beluga Heights",0.477,0.637,1,-5.386,1,0.109,0.00487,0,0.284,0.555,198.12,4
spotify:track:6dbSBQXCctYSVryynHXaZ4,"Freaky Friday (feat. Chris Brown)","Freaky Friday (feat. Chris Brown)","Lil Dicky,Chris Brown",2018-03-16,216631,76,true,204029,2024-07-25T10:22:11Z,"r&b","Commission/BMG",0.755,0.599,8,-5.042,1,0.224,0.147,0,0.109,0.755,133.123,4
spotify:track:1x075F39Q0zOhjPzPKgG8E,"Baby By Me","Before I Self-Destruct","50 Cent,Ne-Yo",2009-01-01,213360,81,true,204029,2024-07-29T10:33:27Z,"east coast hip hop","Aftermath/Shady",0.611,0.827,0,-4.665,0,0.0876,0.0045,0.0132,0.0283,0.355,190.058,4
spotify:track:519tXYJVcrpEMqV2BMbh6E,"No Air (feat. Chris Brown)","Jordin Sparks","Jordin Sparks,Chris Brown",2007-11-20,264373,0,false,204029,2024-07-29T10:36:36Z,"r&b","19 Recordings",0.466,0.759,8,-4.978,0,0.199,0.0521,0,0.0587,0.328,160.033,4
spotify:track:21a1k8q3DJtsF8GorRfcL8,"Mind Games","Mind Games","Sickick",2017-11-17,258352,57,true,204029,2024-08-05T08:32:50Z,"","SICK MUSIC",0.69,0.453,9,-9.312,1,0.0439,0.461,0.069,0.172,0.348,84.992,4
spotify:track:59Xb5YkZ1AFrMD19T6cKr8,"Get Back","Blackout","Britney Spears",2007-10-25,229093,65,false,204029,2024-08-05T08:35:16Z,"pop","Jive",0.768,0.9,8,-4.196,1,0.0421,0.344,0.0000828,0.128,0.697,116.778,4
spotify:track:4WDpDsVuRIgUJtJWorGW92,"Don't Worry (feat. Ray Dalton) - KAR4MBA Remix","Don't Worry (feat. Ray Dalton) [Remixes]","Madcon,Ray Dalton",2015-07-03,185000,35,false,204029,2024-08-20T21:54:20Z,"norwegian hip hop","WM Germany",0.768,0.84,7,-6.888,1,0.0455,0.0636,0.0000266,0.347,0.915,126.061,4
spotify:track:37adYGaYaAWTGhBaOzX4Fh,"Take A Slice","How To Be A Human Being","Glass Animals",2016-08-26,229717,75,true,204029,2024-08-28T23:03:33Z,"","Wolf Tone",0.623,0.661,9,-7,1,0.1,0.0212,0.000229,0.267,0.63,151.97,4
spotify:track:4eWQlBRaTjPPUlzacqEeoQ,"Never Be the Same","Camila","Camila Cabello",2018-01-12,226973,82,false,204029,2024-08-29T13:32:47Z,"","Syco Music/Epic",0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,4
spotify:track:6lruHh1jF7ezgbLv72xYmf,"FML","Living Facts","Arizona Zervas",2018-06-03,223000,64,true,204029,2024-09-07T05:05:47Z,"","Arizona Zervas",0.822,0.575,5,-5.95,1,0.0934,0.113,0,0.106,0.616,100.087,4
spotify:track:6piAUJJQFD8oHDUr0b7l7q,"VALENTINO","DROPPED OUTTA COLLEGE","24kGoldn",2019-11-22,179133,69,true,204029,2024-09-07T05:06:08Z,"","Records/Columbia",0.746,0.717,9,-4.841,0,0.179,0.199,0,0.132,0.523,150.964,4
spotify:track:1oWM79mUVdZGCGYjSirHZR,"Bandit (with YoungBoy Never Broke Again)","Death Race For Love (Bonus Track Version)","Juice WRLD,YoungBoy Never Broke Again",2019-03-08,189322,74,true,204029,2024-09-07T05:06:13Z,"melodic rap,emo rap","Grade A Productions/Interscope Records",0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.424,180.056,4
spotify:track:3eekarcy7kvN4yt5ZFzltW,"HIGHEST IN THE ROOM","HIGHEST IN THE ROOM","Travis Scott",2019-10-04,175720,85,true,204029,2024-09-07T05:06:30Z,"rap","Cactus Jack/Epic",0.598,0.427,7,-8.764,0,0.0317,0.0546,0.00000583,0.21,0.0605,76.469,4
spotify:track:1SOClUWhOi8vHZYMz3GluK,"Infinity","Feel Something","Jaymes Young",2017-06-23,237720,80,false,204029,2024-09-11T10:21:12Z,"","Atlantic Records",0.671,0.673,11,-6.941,0,0.0444,0.148,0.0000529,0.304,0.494,121.963,4
spotify:track:6LCIDTgSgQtpzXTW5FpW12,"Islands (kompa pasión)","Islands (kompa pasión)","фрози,Tomo",2024-06-03,126494,74,true,204029,2024-09-13T10:05:06Z,"","Ultra Records, LLC",0.521,0.863,11,-7.245,0,0.0466,0.00325,0,0.593,0.445,97.065,4
spotify:track:2plbrEY59IikOBgBGLjaoe,"Die With A Smile","Die With A Smile","Lady Gaga,Bruno Mars",2024-08-16,251667,98,false,204029,2024-09-14T08:13:27Z,"art pop,pop","Interscope",0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
spotify:track:6qUSs4FDzZUdAhY6JDIJfa,"Who's That Chick? (feat. Rihanna)","One More Love","David Guetta,Rihanna",2010-11-22,201040,63,false,204029,2024-09-16T09:32:44Z,"edm,dance","Parlophone (France)",0.675,0.602,11,-4.733,0,0.116,0.00377,0,0.0458,0.933,127.938,4
spotify:track:1JdQibdvxgcrB8Rv1KFndw,"HEAVEN AND BACK","PHASES","Chase Atlantic",2019-06-28,248240,79,false,204029,2024-09-25T00:05:24Z,"","BMG Rights Management (US) LLC",0.309,0.793,10,-6.195,0,0.0774,0.0902,0.092,0.0888,0.532,193.714,4
spotify:track:3PqAnW2bB5TQnMoBivyFOb,"Are You That Somebody","I Care 4 U","Aaliyah",2002-12-10,265666,5,false,204029,2024-09-26T05:40:40Z,"r&b","Blackground Records, LLC",0.85,0.657,9,-7.078,0,0.166,0.14,0.0192,0.0939,0.843,137.971,4
spotify:track:0xM8GcOTYlxy9ERBV8Ksx1,"Lay It Down","King Of Hearts","Lloyd",2011-01-01,240120,65,true,204029,2024-10-02T07:18:46Z,"r&b","Zone 4 Inc/Interscope",0.522,0.785,1,-5.129,0,0.0699,0.0167,0,0.0774,0.525,156.05,4
spotify:track:6RCp9hJWSExTOzNHrN1hSZ,"Healing Hands","Ghosts & Heartaches","Conrad Sewell",2018-05-18,250820,45,false,204029,2024-10-09T23:48:06Z,"","Sony Music Entertainment",0.672,0.764,0,-5.067,1,0.0678,0.127,0,0.0735,0.438,105.004,4
spotify:track:5Km6e8PWkwEPVKlifElIDB,"Start Again","Start Again","Conrad Sewell",2015-03-10,217974,47,false,204029,2024-10-09T23:48:10Z,"","300 Entertainment",0.553,0.343,10,-9.466,1,0.0407,0.68,0.0000035,0.122,0.216,66.543,3
spotify:track:068AyhyvE67qMRsMXLqAnd,"Lady Killers II","Lady Killers II","G-Eazy",2024-03-17,297794,84,true,204029,2024-10-14T06:11:38Z,"","G-EAZY",0.673,0.567,7,-10.334,0,0.0322,0.0344,0.00506,0.151,0.497,136.005,4
spotify:track:2qSkIjg1o9h3YT9RAgYN75,"Espresso","Espresso","Sabrina Carpenter",2024-04-12,175459,90,true,204029,2024-10-14T11:37:45Z,"","Island Records",0.701,0.76,0,-5.478,1,0.0285,0.107,0.0000654,0.185,0.69,103.969,4
spotify:track:3rUGC1vUpkDG9CZFHMur1t,"greedy","greedy","Tate McRae",2023-09-15,131872,90,true,204029,2024-10-14T11:37:54Z,"","RCA Records Label",0.749,0.729,6,-3.19,0,0.0321,0.261,0,0.113,0.816,111.004,1
spotify:track:43iIQbw5hx986dUEZbr3eN,"From The Start","Bewitched","Laufey",2023-09-08,169573,85,false,204029,2024-11-09T08:55:30Z,"","Laufey",0.554,0.339,1,-10.088,1,0.0779,0.886,0.00128,0.11,0.83,80.994,4
spotify:track:1i36kkhmhBxf4lYJscg5zK,"Fantasy","COSMIC","Bazzi",2018-04-12,148229,72,true,204029,2024-11-25T10:01:02Z,"","iamcosmic",0.699,0.668,5,-4.272,0,0.0336,0.154,0.0000032,0.362,0.314,144.105,4
spotify:track:5vNRhkKd0yEAg8suGBpjeY,"APT.","APT.","ROSÉ,Bruno Mars",2024-10-18,169917,95,false,204029,2024-12-03T10:41:49Z,"k-pop","Atlantic Records",0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4
spotify:track:7ne4VBA60CxGM75vw0EYad,"That’s So True","The Secret of Us (Deluxe)","Gracie Abrams",2024-10-18,166300,97,true,204029,2024-12-06T03:19:23Z,"","Gracie Abrams, under exclusive license to Interscope Records",0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4
spotify:track:5ubHAQtKuFfiG4FXfLP804,"Lego House","+","Ed Sheeran",2011-09-09,185093,75,false,204029,2024-12-18T07:55:27Z,"soft pop","Atlantic Records UK",0.592,0.637,11,-8.48,1,0.0992,0.562,0,0.13,0.565,159.701,4
spotify:track:6AI3ezQ4o3HUoP6Dhudph3,"Not Like Us","Not Like Us","Kendrick Lamar",2024-05-04,274192,94,true,204029,2024-12-30T03:16:57Z,"hip hop,west coast hip hop","Kendrick Lamar, under exclusive license to Interscope Records",0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,4
spotify:track:7cgu4JBW3hq1GwTM1ilkKQ,"Talking Body","Queen Of The Clouds","Tove Lo",2014-09-24,238426,73,true,204029,2024-12-30T05:36:24Z,"","Universal Music AB",0.736,0.761,4,-5.449,0,0.0338,0.0966,0,0.0823,0.114,119.999,4
